Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-10-02 15:00:00,Gent,Cercle Brugge,3,4,A,1.62,3.96,5.16,1.86,1.92,1496.21,1469.5,26.71,1.0,1.0,2,0,3,0.8,2.2,0,2,3,0,0,0,0.0,0.0
2022-10-02 17:30:00,Kortrijk,Antwerp,2,1,H,4.36,3.8,1.75,1.81,1.97,1464.72,1591.21,-126.48,0.8,2.2,1,0,4,2.6,0.8,5,0,0,0,0,0,0.0,0.0
2022-10-02 20:00:00,St Truiden,Eupen,0,1,A,1.78,3.64,4.4,1.97,1.82,1496.11,1449.43,46.68,1.6,0.6,3,1,1,0.6,1.4,1,0,4,0,0,0,0.0,0.0
2022-10-07 19:45:00,Antwerp,St Truiden,2,0,H,1.94,3.41,3.99,2.14,1.7,1602.2,1485.11,117.09,2.4,1.0,4,0,1,1.4,0.8,2,1,2,0,0,0,0.0,0.0
2022-10-08 15:00:00,Genk,Kortrijk,2,1,H,1.29,5.72,9.29,1.47,2.63,1600.35,1454.93,145.42,1.8,0.4,4,1,0,1.0,2.0,2,0,3,0,0,0,0.0,0.0
2022-10-08 17:15:00,Seraing,Oostende,1,1,D,2.81,3.4,2.44,1.9,1.9,1462.67,1460.14,2.53,1.2,2.0,2,0,3,1.0,1.4,1,1,3,0,0,0,0.0,0.0
2022-10-08 17:15:00,Waregem,Oud-Heverlee Leuven,2,5,A,2.63,3.74,2.43,1.55,2.41,1409.78,1533.46,-123.68,0.4,2.2,0,1,4,1.4,1.6,2,2,1,0,0,0,0.0,0.0
2022-10-08 19:45:00,Club Brugge,Westerlo,0,2,A,1.56,4.3,5.31,1.6,2.3,1543.53,1521.38,22.15,2.4,0.8,4,0,1,1.4,1.4,3,0,2,0,0,0,0.0,0.0
2022-10-09 12:30:00,Mechelen,Anderlecht,1,3,A,3.75,3.77,1.89,1.69,2.16,1460.87,1494.52,-33.65,1.4,2.0,1,1,3,1.4,1.4,1,1,3,0,0,0,0.0,0.0
2022-10-09 15:00:00,Eupen,Gent,0,4,A,4.19,3.75,1.8,1.82,1.98,1436.43,1509.2,-72.77,0.6,0.8,2,0,3,1.4,1.4,2,0,3,0,0,0,0.0,0.0
