Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-11-12 18:00:00,Aberdeen,Dundee United,1,0,H,1.74,3.7,4.63,1.97,1.81,1519.76,1429.78,89.98,2.0,1.6,3,0,2,1.6,1.6,1,1,3,0,1,0,0.0,4.0
2022-12-15 20:00:00,Rangers,Hibernian,3,2,H,1.31,5.3,8.88,1.58,2.29,1594.98,1450.5,144.48,1.6,1.0,2,2,1,1.0,1.8,1,0,4,0,0,1,2.0,2.0
2022-12-17 12:30:00,Aberdeen,Celtic,0,1,A,6.8,5.04,1.39,1.48,2.58,1509.88,1652.98,-143.1,1.8,1.6,3,0,2,3.0,1.4,5,0,0,0,1,0,0.0,2.0
2022-12-17 15:00:00,Ross County,St Johnstone,1,2,A,2.68,3.07,2.74,2.38,1.55,1440.97,1510.7,-69.73,1.4,1.4,2,0,3,1.6,1.0,3,2,0,0,0,1,0.0,0.0
2022-12-17 15:00:00,Hearts,Kilmarnock,3,1,H,1.79,3.62,4.39,1.93,1.84,1511.3,1431.75,79.55,1.8,1.8,2,1,2,0.8,1.6,2,0,3,0,0,1,2.0,2.0
2022-12-20 20:00:00,Aberdeen,Rangers,2,3,A,5.91,4.3,1.51,1.68,2.14,1498.48,1606.38,-107.9,1.4,1.6,2,0,3,2.0,1.2,3,1,1,0,1,0,1.0,4.0
2022-12-21 19:45:00,Celtic,Livingston,2,1,H,1.11,8.82,20.36,1.34,3.08,1662.47,1509.59,152.88,2.4,0.8,5,0,0,1.4,1.6,2,2,1,1,0,0,3.0,0.0
2022-12-23 19:30:00,Ross County,Rangers,0,1,A,10.04,5.84,1.27,1.48,2.58,1432.62,1614.73,-182.11,1.6,1.6,2,0,3,1.8,1.4,3,1,1,0,1,0,0.0,4.0
2022-12-23 19:45:00,Motherwell,Kilmarnock,2,2,D,1.97,3.43,3.8,2.1,1.71,1450.66,1432.6,18.06,1.2,1.6,1,1,3,0.8,2.2,1,0,4,0,1,0,1.0,2.0
2022-12-24 12:30:00,Celtic,St Johnstone,4,1,H,1.11,8.71,20.77,1.39,2.89,1671.3,1501.87,169.44,2.2,1.0,5,0,0,1.6,1.0,3,2,0,1,0,0,2.0,1.0
2022-12-24 12:30:00,St Mirren,Aberdeen,3,1,H,2.68,3.27,2.61,2.09,1.72,1511.66,1483.4,28.27,1.4,2.0,1,2,2,1.6,1.4,2,0,3,0,1,0,1.0,4.0
